Entity,SiteX,SiteY,Age,GridX,GridY,Veg_dissim,Distance_to_pollen_match,Distance_to_climate_grid,GridID,Tdjf_clim,Tmam_clim,Tjja_clim,Tson_clim,Pdjf_clim,Pmam_clim,Pjja_clim,Pson_clim,Tdjf_disp,Tmam_disp,Tjja_disp,Tson_disp,Pdjf_disp,Pmam_disp,Pjja_disp,Pson_disp,Disp_mean,Disp_variance,Divergence,Clim_dissim,Distance_to_climate_match
2,24582.878,216630.773,0,7434.73871287564,193991.177156991,0.094,395581.989,28400.8799325902,1500,-0.25588525868555,6.25388965977468,16.0867779160202,8.54832312878512,47.3574179543408,38.7536967648359,63.0386905226008,57.8583809415164,5.79337609589077,1.41373438931954,1.94684187421057,1.52726590031559,1.28168773385581,0.545951846874953,1.1025210342244,0.573946458596029,1.77316566666096,2.85962972978471,113.162000659257,0.314,111803.399
2,24582.878,216630.773,0.5,7434.73871287564,193991.177156991,0.05,0,28400.8799325902,1500,0.260020153337028,7.144981069474,16.5552449058604,9.10957347286577,47.163932731978,40.4070435370527,65.3009254196226,57.8945143917706,4.03170707591614,0.655167650871493,0.598038459306483,0.805737964001753,0.0363632349679869,0.439323581684026,0.411765073575714,0.896974525375392,0.984384695712374,1.58672938546177,107.68673908683,0.308,70710.678
2,24582.878,216630.773,1,7434.73871287564,193991.177156991,0.058,0,28400.8799325902,1500,-0.265686447394548,6.8287653225784,16.3597610846745,8.88682981725075,45.8851561154354,38.0058503197751,63.4095998939497,54.5477683739677,3.45256992178032,2.64719842728579,0.919124387482254,0.260912615683607,0.891465272388709,3.56357567994238,1.6904120676694,0.565987182714558,1.74890569436838,1.72043014237319,107.454060726702,0.557,70710.678
2,24582.878,216630.773,1.5,7434.73871287564,193991.177156991,0.017,0,28400.8799325902,1500,-0.309392649085798,6.89717390895791,16.6554681144581,9.11973730056827,44.0314837752434,38.783854979948,66.9991661807629,59.7319856776959,5.57161705471139,6.35006042937043,3.65386189659304,2.28678360086673,0.0281631488111051,0.513460540428758,1.29062950956471,1.25430975025072,2.61861074132461,5.5132492444273,109.61770051279,0.516,1e+05
2,24582.878,216630.773,2,7434.73871287564,193991.177156991,0.021,0,28400.8799325902,1500,-0.901562025463071,5.65627691612067,15.9120108251095,8.6397132304999,43.8936256856726,36.8219309232112,62.9094719919651,55.50696728485,2.14763460229475,2.42878567484531,2.06413314656121,0.413523505354702,0.282362059191746,1.25490964416805,0.386024623270825,0.277306369605242,1.15683495316148,0.873897869223438,113.73360994794,0.503,0
2,24582.878,216630.773,2.5,7434.73871287564,193991.177156991,0.028,0,28400.8799325902,1500,-0.597945938575644,5.92979675214086,16.2404568643951,8.81630049621235,44.7891828635829,37.9963908983298,64.1372981257787,55.9202846125314,2.26250279281511,7.13137784105769,3.66627792130222,2.35458174364318,0.442694837632313,0.403525870005372,0.933092121306592,1.38684626615993,2.3226124242403,4.99395790244336,111.704329631438,0.727,70710.678
2,24582.878,216630.773,3,7434.73871287564,193991.177156991,0.018,0,28400.8799325902,1500,0.659460426187447,7.65151990436761,17.2042672133512,9.6241813409777,45.9157965784253,38.7962959291214,66.0822150346017,60.4616615842902,4.1860834283107,2.819477905614,0.790041564950698,0.543037260635176,2.73141474469597,1.9747366085153,0.681700140019515,0.24628214227608,1.74659672437718,1.98179792628999,103.738903008379,0.448,150000
2,24582.878,216630.773,3.5,7434.73871287564,193991.177156991,0.012,0,28400.8799325902,1500,0.255891359681042,6.7707939562174,16.7866559841937,9.25829202715795,46.6328182794375,39.7949664964043,66.6122335671164,57.9551274947366,1.27741468275587,0.625768266644061,1.31184516107741,0.040760589264444,0.298998662293111,1.83965751757062,0.204147200112199,1.48170949083167,0.885037696318673,0.455788376119906,108.612031950407,0.637,180277.564
2,24582.878,216630.773,4,7434.73871287564,193991.177156991,0.047,380973.3,28400.8799325902,1500,0.349597377489931,6.57156417380918,16.8756901549008,9.11105922093573,46.3522765747775,37.265181535377,68.6432885056013,57.8842493634604,0.332862231178317,0.196198569435775,0.214729525063047,0.301989297132965,0.0802268849070951,0.55347566243803,1.12065451416768,1.29873240570162,0.512358636253066,0.20597864781179,108.653626054803,0.237,0
2,24582.878,216630.773,4.5,7434.73871287564,193991.177156991,0.01,0,28400.8799325902,1500,0.248236655335654,6.40108608210407,16.8450421529255,9.0682365587853,46.6271076169883,37.3627319533578,66.7458017655748,60.0283417906716,5.92918583932013,2.51556517665365,1.05101367128855,0.726146689895391,0.832975335294013,0.517494729703532,0.858619188428988,0.176846177640854,1.57598085102814,3.56795095299615,108.407598731903,0.504,158113.883
2,24582.878,216630.773,5,7434.73871287564,193991.177156991,0.022,0,28400.8799325902,1500,-0.289462459366471,6.10695670012922,16.737716906541,9.06231951245063,45.4817914456049,37.5968466144834,66.8533107536912,57.3454269100176,0.408253488437607,0.746110520278529,0.62029888210607,1.13397596549521,0.219346204636052,3.34572376544061,0.499265208350818,0.404006780590187,0.922122601916885,1.03514439545452,110.638166551321,0.32,212132.034
