(Intercept),clim_dissim,disp_mean,disp_variance,divergence,clim_dissim:disp_mean,clim_dissim:disp_variance,clim_dissim:divergence,disp_mean:disp_variance,disp_mean:divergence,disp_variance:divergence,df,logLik,AICc,delta,weight
0.0538172405163357,0.0203195947464234,0.00354167542803121,-2.00591153606561e-05,4.84676973514085e-05,NA,3.28616750834905e-05,0.000182636458364081,-1.15357410811399e-06,-6.34420417740781e-05,7.62747861531775e-07,14,3780.99918849745,-7533.87506519219,8.7564663453777,0.00150970357653788
0.0542756501146488,0.0262262957627423,-0.000113360155978604,6.54865397087301e-06,3.10295586953671e-05,0.000688546686443241,-6.93479691937114e-06,8.04910913303413e-05,NA,NA,NA,12,3778.95065955841,-7533.80976982105,8.82176171651645,0.00146121113894421
0.0561636616096349,0.0262311735364661,-0.0019992399104878,7.59928257519422e-05,3.23754202203164e-05,0.00109021625170269,NA,8.00329681595384e-05,-1.17525461959803e-06,NA,-2.04306757591584e-07,13,3779.95345086838,-7533.80006287559,8.83146866197512,0.00145413637300918
0.0512487027282119,0.0324663708046419,-4.74373899427142e-05,-2.3767136315341e-05,6.89700763535168e-05,0.000538223748055689,-1.60272367757572e-07,NA,NA,NA,3.29701887489824e-07,12,3778.90396663725,-7533.71638397872,8.91514755885055,0.00139455130432781
0.052731343113281,0.0331427287810429,-0.00170968415774378,6.14991138302102e-05,7.11406960984496e-05,0.000540382795087996,1.69693531366151e-05,NA,-1.25477443057209e-06,NA,-9.47127175654734e-08,13,3779.88261841711,-7533.65839797306,8.97313356450559,0.00135469957660084
0.0554308353432431,0.0177479175077451,0.00224194211096958,7.81374325478117e-06,4.85986222271076e-05,0.00160024535522464,NA,0.000175560318740299,-1.01905393673879e-06,-5.95114714776824e-05,5.68239731038936e-07,14,3780.84309094552,-7533.56287008835,9.0686614492206,0.00129151477374975
0.0555348362335718,0.0206521988470038,0.00116570952798321,6.06468114081467e-05,4.24510040277558e-05,0.000863514872311385,1.77520951252926e-05,0.000157257339942434,-1.38058884738244e-06,-4.35943588164439e-05,NA,14,3780.75057573018,-7533.37783965767,9.25369187989963,0.00117739050990526
0.0478663596234325,0.0317131799112575,0.00325392433255993,-7.96069946916308e-05,0.000118341770732495,0.000749406805791447,8.93869287204339e-06,NA,NA,-4.66718555263835e-05,9.75508575571128e-07,13,3779.57075132232,-7533.03466378346,9.59686775410501,0.000991746865927771
0.0495781889439183,0.0324364218210889,0.00136445464900958,5.81127268014894e-06,0.00011526076030411,0.000729784039573905,2.40028086727144e-05,NA,-1.17244673869229e-06,-4.18681693728451e-05,5.12367728430278e-07,14,3780.41791630174,-7532.71252080077,9.91901073679401,0.000844205887938289
0.0543029530763159,0.0204460192511052,0.00209899638407512,9.16369767397972e-06,3.79133329013324e-05,0.00114697534904581,-1.00564520544378e-05,0.000142961325325347,NA,-3.33700409485525e-05,NA,13,3779.400754249,-7532.69466963684,9.93686190073004,0.000836704386521664
0.052847224008251,0.0182817928708655,0.00500916451889454,-9.79410385612109e-05,5.14861949445826e-05,0.000580863901832577,1.18027027734394e-05,0.000185080138984368,NA,-6.90984528614133e-05,1.19018882875562e-06,14,3780.20132569385,-7532.27933958499,10.352191952572,0.000679804869255257
0.0539130641461573,0.0272121738709475,1.89738086270765e-05,-2.03453279077232e-05,3.25488704559614e-05,0.000430083615407019,-7.69076547147472e-07,7.44268888139467e-05,NA,NA,2.91253319133481e-07,13,3779.02871684571,-7531.95059483025,10.680936707312,0.00057676414530674
0.0556007369633985,0.0275683743407536,-0.00165837677251119,6.59102315688983e-05,3.2525017633535e-05,0.00042574878460518,1.64796250650353e-05,7.89963202186888e-05,-1.26612126984276e-06,NA,-1.39300648435921e-07,14,3780.0226288694,-7531.9219459361,10.7095856014639,0.000568561209355663
0.0544202023217314,0.0193168740250696,0.00310644142660208,-1.35232704669782e-05,5.00474533494907e-05,0.000562845379531042,2.65552851373594e-05,0.000180599175174799,-1.15230164799858e-06,-6.38047709714283e-05,7.2950341284623e-07,15,3781.01910924803,-7531.89724933307,10.7342822044975,0.000561583613502593
0.0662856579763888,NA,0.00144993369764011,NA,8.50360304265613e-05,NA,NA,NA,NA,NA,NA,7,3767.58737401429,-7521.14193232393,21.4895992136389,2.59374342350903e-06
0.0682900730009677,NA,NA,NA,8.81319075670511e-05,NA,NA,NA,NA,NA,NA,6,3766.40028074491,-7520.7759569204,21.8555746171696,2.16001349144026e-06
0.0643322246842148,NA,0.00309747661373847,NA,0.00010780471598176,NA,NA,NA,NA,-2.03058269169712e-05,NA,8,3767.80217116093,-7519.56213833593,23.0693932016393,1.17727821353149e-06
0.0682656908806571,NA,NA,4.16796448276543e-06,8.76834988334246e-05,NA,NA,NA,NA,NA,NA,7,3766.79327487195,-7519.55373403923,23.0777974983321,1.17234149550839e-06
0.0659462970604637,NA,0.00170330040302341,-1.78884338931756e-06,8.46911479041588e-05,NA,NA,NA,NA,NA,NA,8,3767.62679569925,-7519.21138741256,23.4201441250052,9.87903472205538e-07
0.0717276986050546,NA,0.00156040887550015,NA,NA,NA,NA,NA,NA,NA,NA,6,3765.14022346544,-7518.25584236146,24.3756891761041,6.12661430215478e-07
0.0670380256826024,NA,0.000814452205472314,3.12378707260585e-05,8.51865995515089e-05,NA,NA,NA,-6.91995941337128e-07,NA,NA,9,3768.05625776306,-7518.05974507757,24.5717864599992,5.5544179564936e-07
0.068370745291955,NA,NA,-2.24239863429904e-05,8.60012578109709e-05,NA,NA,NA,NA,NA,3.27788892176672e-07,8,3766.90875802785,-7517.77531206976,24.8562194678025,4.81808783871587e-07
0.0640554254547648,NA,0.00330416184341494,-1.6308017711335e-06,0.00010715431868119,NA,NA,NA,NA,-2.00070031707921e-05,NA,9,3767.83481640123,-7517.61686235391,25.0146691836617,4.45110454376986e-07
0.0740899002322621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3763.76165488662,-7517.50574022712,25.1257913104491,4.21054129922908e-07
0.0660887119638547,NA,0.00165710827410561,-2.16899354330445e-05,8.35038858929018e-05,NA,NA,NA,NA,NA,2.47303938196503e-07,9,3767.69140617405,-7517.33004189954,25.3014896380228,3.85643063718782e-07
0.0648598817347812,NA,0.00263590221143685,3.46580701918935e-05,0.000112077222572383,NA,NA,NA,-7.59497454009317e-07,-2.38842332788822e-05,NA,10,3768.34667873741,-7516.62884134578,26.0026901917845,2.71594992748133e-07
0.0625801905504959,NA,0.00477342249008124,-6.21103430554964e-05,0.000126187302082873,NA,NA,NA,NA,-4.01622458339641e-05,7.53649542581901e-07,10,3768.24146130177,-7516.4184064745,26.2131250630664,2.44470469809998e-07
0.0712721992838697,NA,0.00188147185913234,-2.27684860482601e-06,NA,NA,NA,NA,NA,NA,NA,7,3765.20335348437,-7516.37389126407,26.257640273494,2.39089251278608e-07
0.0740312735575039,NA,NA,4.31068463232564e-06,NA,NA,NA,NA,NA,NA,NA,6,3764.18134889889,-7516.33809322835,26.2934383092124,2.3484786010386e-07
0.0670497794987675,NA,0.000787332023187839,3.74646857260245e-05,8.54959548359565e-05,NA,NA,NA,-7.21644058182521e-07,NA,-5.97862320011824e-08,10,3768.05901098011,-7516.05350583119,26.5780257063816,2.03699160524924e-07
0.0723438756006949,NA,0.00102766898699618,2.95864714692223e-05,NA,NA,NA,NA,-6.67881859648919e-07,NA,NA,8,3765.60254257331,-7515.16288116068,27.4686503768889,1.30494602641204e-07
0.0637947798056224,NA,0.00366559610639088,-9.88048527546575e-06,0.00012203357895991,NA,NA,NA,-5.70833037482077e-07,-3.47596473269065e-05,4.42647216553347e-07,11,3768.45818124274,-7514.83892042036,27.7926111172037,1.10980165557986e-07
